review,label,rating
"This phone is okay, it disappointed.",genuine,3
I can't believe how amazing this phone is!!! TOP QUALITY GUARANTEED!!!,fake,3
This phone is LIFE CHANGING!!!,fake,3
MUST BUY!!! Everyone should buy this camera!!!!!!,fake,3
The headphones not great. The headphones not great.!!!,genuine,3
I can't believe how amazing this laptop is!!! BEST PRODUCT EVER!!!!!!,fake,3
"This watch is okay, it not great.",genuine,3
This watch is LIFE CHANGING!!!!!!,fake,3
"This laptop is okay, it works well.!!!",genuine,3
"THIS LAPTOP IS OKAY, IT STOPPED WORKING. THIS LAPTOP IS OKAY, IT STOPPED WORKING.",genuine,3
I can't believe how amazing this laptop is!!! LIFE CHANGING!!!,fake,3
WATCH IS LIFE CHANGING!!! DON'T MISS OUT!!!!!!,fake,3
LIFE CHANGING!!! EVERYONE SHOULD BUY THIS PHONE!!! LIFE CHANGING!!! EVERYONE SHOULD BUY THIS PHONE!!!,fake,3
"THIS CAMERA IS OKAY, IT NOT GREAT.",genuine,3
EARN MONEY FAST!!! LIMITED TIME OFFER!!!,fake,3
I can't believe how amazing this watch is!!! TOP QUALITY GUARANTEED!!! I can't believe how amazing this watch is!!! TOP QUALITY GUARANTEED!!!,fake,3
I can't believe how amazing this camera is!!! TOP QUALITY GUARANTEED!!!,fake,3
WATCH IS UNBELIEVABLE!!! DON'T MISS OUT!!! WATCH IS UNBELIEVABLE!!! DON'T MISS OUT!!!,fake,3
CAMERA IS LIFE CHANGING!!! DON'T MISS OUT!!!,fake,3
HEADPHONES IS TOP QUALITY GUARANTEED!!! DON'T MISS OUT!!!,fake,3
limited offer and win exciting prizes!!!,fake,3
The laptop disappointed.,genuine,3
This watch is LIFE CHANGING!!!,fake,3
BUY NOW BEFORE IT'S GONE!!! LIMITED TIME OFFER!!!,fake,3
I can't believe how amazing this watch is!!! TOP QUALITY GUARANTEED!!!,fake,3
The headphones not great.,genuine,3
buy now before it's gone to get this product now!!!,fake,3
buy now before it's gone and win exciting prizes!!!,fake,3
I BOUGHT THIS CAMERA RECENTLY AND IT DISAPPOINTED.,genuine,3
I bought this headphones recently and it does the job. I bought this headphones recently and it does the job.!!!,genuine,3
MUST BUY!!! Everyone should buy this watch!!! MUST BUY!!! Everyone should buy this watch!!!,fake,3
"After using this headphones, I feel it disappointed.",genuine,3
LIMITED OFFER!!! LIMITED TIME OFFER!!!,fake,3
BEST PRODUCT EVER!!! EVERYONE SHOULD BUY THIS HEADPHONES!!! BEST PRODUCT EVER!!! EVERYONE SHOULD BUY THIS HEADPHONES!!!!!!,fake,3
I can't believe how amazing this phone is!!! LIFE CHANGING!!! I can't believe how amazing this phone is!!! LIFE CHANGING!!!,fake,3
BEST PRODUCT EVER!!! Everyone should buy this laptop!!!,fake,3
"This headphones is okay, it poor quality.",genuine,3
"After using this camera, I feel it does the job.!!!",genuine,3
MUST BUY!!! Everyone should buy this camera!!! MUST BUY!!! Everyone should buy this camera!!!,fake,3
This watch is TOP QUALITY GUARANTEED!!! This watch is TOP QUALITY GUARANTEED!!!!!!,fake,3
"This phone is okay, it not great.!!!",genuine,3
I can't believe how amazing this watch is!!! MUST BUY!!!,fake,3
"This laptop is okay, it poor quality.",genuine,3
I bought this headphones recently and it disappointed.,genuine,3
TOP QUALITY GUARANTEED!!! EVERYONE SHOULD BUY THIS PHONE!!! TOP QUALITY GUARANTEED!!! EVERYONE SHOULD BUY THIS PHONE!!!!!!,fake,3
I CAN'T BELIEVE HOW AMAZING THIS LAPTOP IS!!! MUST BUY!!! I CAN'T BELIEVE HOW AMAZING THIS LAPTOP IS!!! MUST BUY!!!,fake,3
I BOUGHT THIS HEADPHONES RECENTLY AND IT STOPPED WORKING. I BOUGHT THIS HEADPHONES RECENTLY AND IT STOPPED WORKING.,genuine,3
"This headphones is okay, it good quality.",genuine,3
"This laptop is okay, it disappointed. This laptop is okay, it disappointed.!!!",genuine,3
WATCH IS BEST PRODUCT EVER!!! DON'T MISS OUT!!! WATCH IS BEST PRODUCT EVER!!! DON'T MISS OUT!!!!!!,fake,3
earn money fast to get this product now!!!!!!,fake,3
This watch is BEST PRODUCT EVER!!!!!!,fake,3
The camera not worth it. The camera not worth it.,genuine,3
limited offer to get this product now!!! limited offer to get this product now!!!,fake,3
limited offer and win exciting prizes!!! limited offer and win exciting prizes!!!,fake,3
This watch is LIFE CHANGING!!! This watch is LIFE CHANGING!!!,fake,3
I bought this headphones recently and it stopped working.,genuine,3
LIFE CHANGING!!! EVERYONE SHOULD BUY THIS WATCH!!! LIFE CHANGING!!! EVERYONE SHOULD BUY THIS WATCH!!!,fake,3
I can't believe how amazing this camera is!!! LIFE CHANGING!!!!!!,fake,3
LIMITED OFFER!!! LIMITED TIME OFFER!!!,fake,3
MUST BUY!!! Everyone should buy this camera!!!,fake,3
The headphones not worth it.,genuine,3
I BOUGHT THIS CAMERA RECENTLY AND IT GOOD QUALITY. I BOUGHT THIS CAMERA RECENTLY AND IT GOOD QUALITY.!!!,genuine,3
This phone is UNBELIEVABLE!!!,fake,3
I bought this camera recently and it does the job. I bought this camera recently and it does the job.,genuine,3
PHONE IS MUST BUY!!! DON'T MISS OUT!!!,fake,3
BUY NOW BEFORE IT'S GONE FOR HUGE DISCOUNTS!!!,fake,3
I can't believe how amazing this watch is!!! MUST BUY!!! I can't believe how amazing this watch is!!! MUST BUY!!!,fake,3
"This phone is okay, it disappointed. This phone is okay, it disappointed.",genuine,3
THE WATCH NOT GREAT.,genuine,3
I can't believe how amazing this phone is!!! UNBELIEVABLE!!!!!!,fake,3
"This headphones is okay, it good quality. This headphones is okay, it good quality.!!!",genuine,3
I CAN'T BELIEVE HOW AMAZING THIS HEADPHONES IS!!! UNBELIEVABLE!!! I CAN'T BELIEVE HOW AMAZING THIS HEADPHONES IS!!! UNBELIEVABLE!!!!!!,fake,3
I bought this laptop recently and it not worth it.,genuine,3
LAPTOP IS UNBELIEVABLE!!! DON'T MISS OUT!!!!!!,fake,3
I bought this camera recently and it works well.,genuine,3
I CAN'T BELIEVE HOW AMAZING THIS HEADPHONES IS!!! LIFE CHANGING!!!,fake,3
I CAN'T BELIEVE HOW AMAZING THIS WATCH IS!!! BEST PRODUCT EVER!!!!!!,fake,3
BEST PRODUCT EVER!!! Everyone should buy this headphones!!!!!!,fake,3
buy now before it's gone and win exciting prizes!!!!!!,fake,3
click here now and win exciting prizes!!!!!!,fake,3
buy now before it's gone to get this product now!!!,fake,3
I BOUGHT THIS WATCH RECENTLY AND IT WORTH THE PRICE.,genuine,3
earn money fast and win exciting prizes!!!,fake,3
This watch is LIFE CHANGING!!!,fake,3
"This watch is okay, it not great.!!!",genuine,3
CLICK HERE NOW!!! LIMITED TIME OFFER!!!!!!,fake,3
The watch satisfied with the purchase.,genuine,3
"This headphones is okay, it stopped working. This headphones is okay, it stopped working.",genuine,3
PHONE IS UNBELIEVABLE!!! DON'T MISS OUT!!!,fake,3
CAMERA IS UNBELIEVABLE!!! DON'T MISS OUT!!! CAMERA IS UNBELIEVABLE!!! DON'T MISS OUT!!!,fake,3
"After using this phone, I feel it not worth it.",genuine,3
CAMERA IS UNBELIEVABLE!!! DON'T MISS OUT!!! CAMERA IS UNBELIEVABLE!!! DON'T MISS OUT!!!,fake,3
visit this link for huge discounts!!! visit this link for huge discounts!!!!!!,fake,3
The watch good quality. The watch good quality.!!!,genuine,3
I BOUGHT THIS CAMERA RECENTLY AND IT NOT GREAT. I BOUGHT THIS CAMERA RECENTLY AND IT NOT GREAT.!!!,genuine,3
I CAN'T BELIEVE HOW AMAZING THIS HEADPHONES IS!!! BEST PRODUCT EVER!!! I CAN'T BELIEVE HOW AMAZING THIS HEADPHONES IS!!! BEST PRODUCT EVER!!!,fake,3
MUST BUY!!! Everyone should buy this watch!!!,fake,3
CAMERA IS UNBELIEVABLE!!! DON'T MISS OUT!!! CAMERA IS UNBELIEVABLE!!! DON'T MISS OUT!!!!!!,fake,3
I bought this phone recently and it good quality.!!!,genuine,3
LAPTOP IS TOP QUALITY GUARANTEED!!! DON'T MISS OUT!!!,fake,3
buy now before it's gone and win exciting prizes!!!!!!,fake,3
"After using this camera, I feel it satisfied with the purchase.",genuine,3
earn money fast and win exciting prizes!!!,fake,3
LAPTOP IS LIFE CHANGING!!! DON'T MISS OUT!!!,fake,3
"This camera is okay, it not great. This camera is okay, it not great.!!!",genuine,3
THIS WATCH IS LIFE CHANGING!!!!!!,fake,3
BEST PRODUCT EVER!!! Everyone should buy this headphones!!!!!!,fake,3
"After using this headphones, I feel it good quality.",genuine,3
I can't believe how amazing this phone is!!! LIFE CHANGING!!!,fake,3
The phone not worth it.,genuine,3
BUY NOW BEFORE IT'S GONE!!! LIMITED TIME OFFER!!!,fake,3
I can't believe how amazing this phone is!!! TOP QUALITY GUARANTEED!!!,fake,3
limited offer for huge discounts!!! limited offer for huge discounts!!!,fake,3
I bought this laptop recently and it worth the price.,genuine,3
WATCH IS MUST BUY!!! DON'T MISS OUT!!!!!!,fake,3
I bought this watch recently and it worth the price. I bought this watch recently and it worth the price.!!!,genuine,3
The headphones poor quality.!!!,genuine,3
limited offer and win exciting prizes!!!,fake,3
LIMITED OFFER!!! LIMITED TIME OFFER!!!,fake,3
This headphones is MUST BUY!!! This headphones is MUST BUY!!!,fake,3
"This laptop is okay, it disappointed.",genuine,3
This watch is LIFE CHANGING!!!,fake,3
HEADPHONES IS LIFE CHANGING!!! DON'T MISS OUT!!! HEADPHONES IS LIFE CHANGING!!! DON'T MISS OUT!!!,fake,3
I bought this phone recently and it poor quality.,genuine,3
CLICK HERE NOW!!! LIMITED TIME OFFER!!!,fake,3
visit this link and win exciting prizes!!! visit this link and win exciting prizes!!!!!!,fake,3
TOP QUALITY GUARANTEED!!! EVERYONE SHOULD BUY THIS HEADPHONES!!!,fake,3
"After using this laptop, I feel it good quality.",genuine,3
This laptop is UNBELIEVABLE!!!,fake,3
I can't believe how amazing this headphones is!!! TOP QUALITY GUARANTEED!!! I can't believe how amazing this headphones is!!! TOP QUALITY GUARANTEED!!!,fake,3
"After using this phone, I feel it disappointed. After using this phone, I feel it disappointed.!!!",genuine,3
This camera is TOP QUALITY GUARANTEED!!! This camera is TOP QUALITY GUARANTEED!!!!!!,fake,3
"This camera is okay, it stopped working.",genuine,3
I BOUGHT THIS LAPTOP RECENTLY AND IT GOOD QUALITY.,genuine,3
THIS PHONE IS MUST BUY!!! THIS PHONE IS MUST BUY!!!,fake,3
I CAN'T BELIEVE HOW AMAZING THIS HEADPHONES IS!!! MUST BUY!!! I CAN'T BELIEVE HOW AMAZING THIS HEADPHONES IS!!! MUST BUY!!!!!!,fake,3
VISIT THIS LINK!!! LIMITED TIME OFFER!!! VISIT THIS LINK!!! LIMITED TIME OFFER!!!!!!,fake,3
I can't believe how amazing this phone is!!! BEST PRODUCT EVER!!! I can't believe how amazing this phone is!!! BEST PRODUCT EVER!!!!!!,fake,3
"This headphones is okay, it not worth it.",genuine,3
earn money fast for huge discounts!!! earn money fast for huge discounts!!!!!!,fake,3
UNBELIEVABLE!!! EVERYONE SHOULD BUY THIS WATCH!!!,fake,3
click here now and win exciting prizes!!! click here now and win exciting prizes!!!,fake,3
buy now before it's gone and win exciting prizes!!!,fake,3
CLICK HERE NOW TO GET THIS PRODUCT NOW!!! CLICK HERE NOW TO GET THIS PRODUCT NOW!!!!!!,fake,3
PHONE IS LIFE CHANGING!!! DON'T MISS OUT!!! PHONE IS LIFE CHANGING!!! DON'T MISS OUT!!!!!!,fake,3
HEADPHONES IS TOP QUALITY GUARANTEED!!! DON'T MISS OUT!!! HEADPHONES IS TOP QUALITY GUARANTEED!!! DON'T MISS OUT!!!,fake,3
CAMERA IS MUST BUY!!! DON'T MISS OUT!!!,fake,3
"After using this phone, I feel it stopped working. After using this phone, I feel it stopped working.!!!",genuine,3
I can't believe how amazing this watch is!!! LIFE CHANGING!!!!!!,fake,3
The laptop poor quality. The laptop poor quality.,genuine,3
I BOUGHT THIS CAMERA RECENTLY AND IT DISAPPOINTED.!!!,genuine,3
I bought this watch recently and it good quality. I bought this watch recently and it good quality.!!!,genuine,3
earn money fast for huge discounts!!! earn money fast for huge discounts!!!,fake,3
THIS PHONE IS UNBELIEVABLE!!! THIS PHONE IS UNBELIEVABLE!!!,fake,3
"After using this camera, I feel it not great. After using this camera, I feel it not great.",genuine,3
"This camera is okay, it not worth it.!!!",genuine,3
The phone satisfied with the purchase.!!!,genuine,3
This headphones is MUST BUY!!!,fake,3
"After using this headphones, I feel it does the job.",genuine,3
BUY NOW BEFORE IT'S GONE!!! LIMITED TIME OFFER!!!,fake,3
EARN MONEY FAST!!! LIMITED TIME OFFER!!!,fake,3
THE PHONE GOOD QUALITY. THE PHONE GOOD QUALITY.!!!,genuine,3
LAPTOP IS MUST BUY!!! DON'T MISS OUT!!! LAPTOP IS MUST BUY!!! DON'T MISS OUT!!!,fake,3
The headphones does the job.,genuine,3
I can't believe how amazing this camera is!!! TOP QUALITY GUARANTEED!!!,fake,3
HEADPHONES IS MUST BUY!!! DON'T MISS OUT!!!!!!,fake,3
I bought this watch recently and it not worth it. I bought this watch recently and it not worth it.!!!,genuine,3
The phone satisfied with the purchase.,genuine,3
"This camera is okay, it good quality.",genuine,3
TOP QUALITY GUARANTEED!!! Everyone should buy this camera!!! TOP QUALITY GUARANTEED!!! Everyone should buy this camera!!!,fake,3
BEST PRODUCT EVER!!! Everyone should buy this camera!!!,fake,3
LIFE CHANGING!!! EVERYONE SHOULD BUY THIS CAMERA!!!,fake,3
I bought this laptop recently and it not worth it. I bought this laptop recently and it not worth it.,genuine,3
I bought this headphones recently and it satisfied with the purchase. I bought this headphones recently and it satisfied with the purchase.!!!,genuine,3
"THIS LAPTOP IS OKAY, IT POOR QUALITY.",genuine,3
I can't believe how amazing this phone is!!! TOP QUALITY GUARANTEED!!! I can't believe how amazing this phone is!!! TOP QUALITY GUARANTEED!!!,fake,3
"This headphones is okay, it works well.",genuine,3
"THIS PHONE IS OKAY, IT STOPPED WORKING. THIS PHONE IS OKAY, IT STOPPED WORKING.",genuine,3
LIFE CHANGING!!! Everyone should buy this phone!!!!!!,fake,3
I bought this camera recently and it not worth it.,genuine,3
The watch disappointed. The watch disappointed.,genuine,3
buy now before it's gone to get this product now!!!,fake,3
I can't believe how amazing this watch is!!! BEST PRODUCT EVER!!!,fake,3
I CAN'T BELIEVE HOW AMAZING THIS WATCH IS!!! LIFE CHANGING!!! I CAN'T BELIEVE HOW AMAZING THIS WATCH IS!!! LIFE CHANGING!!!,fake,3
MUST BUY!!! Everyone should buy this watch!!!,fake,3
This phone is UNBELIEVABLE!!!,fake,3
I bought this phone recently and it not worth it. I bought this phone recently and it not worth it.,genuine,3
I bought this camera recently and it works well.,genuine,3
"This watch is okay, it does the job.",genuine,3
I can't believe how amazing this headphones is!!! TOP QUALITY GUARANTEED!!!,fake,3
I CAN'T BELIEVE HOW AMAZING THIS PHONE IS!!! BEST PRODUCT EVER!!!!!!,fake,3
I CAN'T BELIEVE HOW AMAZING THIS WATCH IS!!! MUST BUY!!! I CAN'T BELIEVE HOW AMAZING THIS WATCH IS!!! MUST BUY!!!!!!,fake,3
TOP QUALITY GUARANTEED!!! Everyone should buy this watch!!!,fake,3
"AFTER USING THIS WATCH, I FEEL IT STOPPED WORKING.",genuine,3
THIS LAPTOP IS MUST BUY!!! THIS LAPTOP IS MUST BUY!!!,fake,3
This phone is MUST BUY!!!,fake,3
"AFTER USING THIS HEADPHONES, I FEEL IT GOOD QUALITY. AFTER USING THIS HEADPHONES, I FEEL IT GOOD QUALITY.",genuine,3
"After using this camera, I feel it not worth it.!!!",genuine,3
"After using this headphones, I feel it works well. After using this headphones, I feel it works well.",genuine,3
VISIT THIS LINK!!! LIMITED TIME OFFER!!! VISIT THIS LINK!!! LIMITED TIME OFFER!!!,fake,3
"AFTER USING THIS PHONE, I FEEL IT STOPPED WORKING.",genuine,3
MUST BUY!!! Everyone should buy this watch!!!!!!,fake,3
"This headphones is okay, it not worth it. This headphones is okay, it not worth it.",genuine,3
"After using this headphones, I feel it worth the price.",genuine,3
VISIT THIS LINK!!! LIMITED TIME OFFER!!!,fake,3
This camera is TOP QUALITY GUARANTEED!!! This camera is TOP QUALITY GUARANTEED!!!!!!,fake,3
UNBELIEVABLE!!! Everyone should buy this phone!!!,fake,3
"After using this watch, I feel it works well.",genuine,3
EARN MONEY FAST TO GET THIS PRODUCT NOW!!!,fake,3
MUST BUY!!! Everyone should buy this laptop!!!,fake,3
CAMERA IS LIFE CHANGING!!! DON'T MISS OUT!!!,fake,3
This phone is LIFE CHANGING!!! This phone is LIFE CHANGING!!!!!!,fake,3
This watch is LIFE CHANGING!!!,fake,3
The phone good quality. The phone good quality.,genuine,3
"After using this phone, I feel it good quality.",genuine,3
The phone poor quality.,genuine,3
"After using this headphones, I feel it satisfied with the purchase.!!!",genuine,3
BEST PRODUCT EVER!!! Everyone should buy this laptop!!!,fake,3
I can't believe how amazing this phone is!!! TOP QUALITY GUARANTEED!!! I can't believe how amazing this phone is!!! TOP QUALITY GUARANTEED!!!,fake,3
UNBELIEVABLE!!! Everyone should buy this headphones!!! UNBELIEVABLE!!! Everyone should buy this headphones!!!,fake,3
"After using this phone, I feel it not great.",genuine,3
This laptop is LIFE CHANGING!!!,fake,3
limited offer to get this product now!!!!!!,fake,3
I bought this watch recently and it satisfied with the purchase.,genuine,3
earn money fast to get this product now!!!,fake,3
I can't believe how amazing this headphones is!!! BEST PRODUCT EVER!!!,fake,3
UNBELIEVABLE!!! Everyone should buy this camera!!!,fake,3
BUY NOW BEFORE IT'S GONE!!! LIMITED TIME OFFER!!!,fake,3
The headphones not great. The headphones not great.,genuine,3
LIMITED OFFER FOR HUGE DISCOUNTS!!!,fake,3
BUY NOW BEFORE IT'S GONE AND WIN EXCITING PRIZES!!! BUY NOW BEFORE IT'S GONE AND WIN EXCITING PRIZES!!!,fake,3
earn money fast for huge discounts!!! earn money fast for huge discounts!!!!!!,fake,3
earn money fast for huge discounts!!!,fake,3
"After using this laptop, I feel it not worth it.",genuine,3
I can't believe how amazing this laptop is!!! TOP QUALITY GUARANTEED!!!!!!,fake,3
HEADPHONES IS MUST BUY!!! DON'T MISS OUT!!! HEADPHONES IS MUST BUY!!! DON'T MISS OUT!!!,fake,3
The headphones not great. The headphones not great.,genuine,3
"AFTER USING THIS LAPTOP, I FEEL IT WORKS WELL.",genuine,3
EARN MONEY FAST!!! LIMITED TIME OFFER!!! EARN MONEY FAST!!! LIMITED TIME OFFER!!!,fake,3
This headphones is BEST PRODUCT EVER!!! This headphones is BEST PRODUCT EVER!!!,fake,3
HEADPHONES IS BEST PRODUCT EVER!!! DON'T MISS OUT!!!,fake,3
BUY NOW BEFORE IT'S GONE!!! LIMITED TIME OFFER!!! BUY NOW BEFORE IT'S GONE!!! LIMITED TIME OFFER!!!!!!,fake,3
LIFE CHANGING!!! EVERYONE SHOULD BUY THIS HEADPHONES!!! LIFE CHANGING!!! EVERYONE SHOULD BUY THIS HEADPHONES!!!,fake,3
I bought this laptop recently and it poor quality. I bought this laptop recently and it poor quality.!!!,genuine,3
The camera disappointed.!!!,genuine,3
limited offer and win exciting prizes!!!,fake,3
"This phone is okay, it satisfied with the purchase. This phone is okay, it satisfied with the purchase.!!!",genuine,3
"THIS LAPTOP IS OKAY, IT WORKS WELL.",genuine,3
"After using this headphones, I feel it does the job. After using this headphones, I feel it does the job.",genuine,3
This phone is MUST BUY!!!,fake,3
I can't believe how amazing this watch is!!! MUST BUY!!!,fake,3
TOP QUALITY GUARANTEED!!! Everyone should buy this laptop!!! TOP QUALITY GUARANTEED!!! Everyone should buy this laptop!!!,fake,3
